[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/components/dashboard/DashboardPage.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/components/employees/EmployeeList.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/components/Games/ExternalGameWindow.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/components/Games/TicTacToe/Board.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/components/Games/TicTacToe/Dice3D.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/components/Games/TicTacToe/DiceOverlay.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/components/Games/TicTacToe/TicTacToe.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/components/layout/AppLayout.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/components/settings/SettingsPage.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/components/Sidebar/EmployeeListSidebar.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/components/Sidebar/IconSidebar.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/components/ThemeSelector/ThemeSelector.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/components/vacations/EditVacationDialog.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/components/vacations/VacationList.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/context/AuthContext.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/context/NotificationContext.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/context/SocketContext.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/context/SoundAssets.js'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/context/SoundContext.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/context/ThemeContext.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/layouts/MainLayout.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/AdminDashboard.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/AdminErrorLogs.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/AnimationShowcase.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/ArchivePage.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/CalendarPage.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/CalendarPage_backup.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/ChatPage.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/Dashboard.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/EmployeeDetails.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/Employees.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/Home.css'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/Home.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/Login.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/ProfilePage.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/Register.css'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/Register.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/ReportsPage.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/SecurityPage.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/SettingsPage.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/SetupCompany.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/TestCalendarPage.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/TestCardDesign.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/TestEmployees.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/TestLottie.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/TestProfilePage.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/VacationRequestsPage.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/AdminTools/AdminClientLogs.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/AdminTools/AdminManagement.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/AdminTools/AdminToolsPage.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/AdminTools/DictionaryManager.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/AdminTools/SystemTestManager.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/pages/Notifications/NotificationsPage.jsx'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/services/adminApi.js'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/services/api.js'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/services/errorReporter.js'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/services/logService.js'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/services/versionService.js'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/test/apiService.test.js'
[2026-07-22 00:26:53] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/test/app_health.test.js'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/test/login.test.jsx'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/test/setup.js'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/theme/design-system.css'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src/theme/theme.js'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/Cargo.lock'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/Cargo.toml'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/build.rs'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/build_err.log'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/custom_api.txt'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/error.log'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/error_utf8.log'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/extract_keys.py'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/private.key'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/public.key'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/tauri.conf.json'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/build/hooks.nsh'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/capabilities/default.json'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/gen/schemas/acl-manifests.json'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/gen/schemas/capabilities.json'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/gen/schemas/desktop-schema.json'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/gen/schemas/windows-schema.json'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/icons/128x128.png'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/icons/128x128@2x.png'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/icons/32x32.png'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/icons/icon.icns'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/icons/icon.ico'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/icons/icon.png'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/icons/icons.icns'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/icons/icons.ico'
[2026-07-22 00:26:54] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/icons/icons.png'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/settings/pre_install.nsh'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'admin-sistemi/src-tauri/src/main.rs'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'beledci/MUNDERICAT.md'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'beledci/README.md'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'beledci/beledci.html'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'beledci/beledci.log'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'beledci/beledci_generator.py'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'beledci/beledci_kb.db'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'beledci/descriptions.json'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'docs/README.md'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'github/repo_gui copy.py'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'github/repo_gui.py'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'github/repo_logs/log_2026-06-22.txt'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'github/repo_logs/log_2026-07-01.txt'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'github/repo_logs/log_2026-07-05.txt'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'github/repo_logs/log_2026-07-06.txt'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'github/repo_logs/log_2026-07-07.txt'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'github/repo_logs/log_2026-07-08.txt'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'github/repo_logs/log_2026-07-09.txt'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'github/repo_logs/log_2026-07-10.txt'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'github/repo_logs/log_2026-07-11.txt'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'github/repo_logs/log_2026-07-12.txt'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'github/repo_logs/log_2026-07-13.txt'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'github/repo_logs/log_2026-07-14.txt'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'github/repo_logs/log_2026-07-16.txt'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'github/repo_logs/log_2026-07-19.txt'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'github/repo_logs/log_2026-07-20.txt'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'github/repo_logs/log_2026-07-21.txt'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/MIGRATION_GUIDE.md'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/NEXT_AGENT_INSTRUCTIONS.md'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/beledci_mema.md'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/build_and_push_app.py'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/build_log.md'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/custom_api.txt'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/gelecek_planlar.md'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/history_manager.py'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/mema.md'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/mezuniyyet-rust-taurisiz-olan.code-workspace'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/run_app.py'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/tauri_simulator.py'
[2026-07-22 00:26:55] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/test_smart_gate.py'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/update_debug.py'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/cloudflare-gate/wrangler.toml'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/cloudflare-gate/src/index.js'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/dizayn/index.html'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/dizayn/script.js'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/dizayn/style.css'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/docs/MIGRATION_GUIDE.md'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/docs/NEXT_AGENT_INSTRUCTIONS.md'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/docs/beledci_mema.md'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/docs/build_log.md'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/docs/external-games__client__README.md'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/docs/gelecek_planlar.md'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/docs/mema.md'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/docs/tests__README.md'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/docs/tests__TEST_BASLAMA_REHBERI.md'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/external-games/client/README.md'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/external-games/client/eslint.config.js'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/external-games/client/index.html'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/external-games/client/package-lock.json'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/external-games/client/package.json'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/external-games/client/vite.config.js'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/external-games/client/public/favicon.svg'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/external-games/client/public/icons.svg'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/external-games/client/src/App.css'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/external-games/client/src/App.jsx'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/external-games/client/src/SocketContext.jsx'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/external-games/client/src/index.css'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/external-games/client/src/main.jsx'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/external-games/client/src/assets/hero.png'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/external-games/client/src/assets/react.svg'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/external-games/client/src/assets/vite.svg'
[2026-07-22 00:26:56] [INFO] Maksimal AI Analiz Bazaya Yazildi: 'mezuniyyet/external-games/client/src/components/Games/TicTacToe/Board.jsx'
